timestamp,eye_aspect_ratio,blink_indicator,mouth_open_ratio,head_tilt_angle,face_motion_delta,hand_velocity,hand_acceleration,gesture_activity_score,idle_time_ratio,rolling_mean_ear,rolling_std_ear,rolling_mean_velocity,rolling_std_velocity,motion_entropy,label
1777067065.0936656,0.27837,0,0.00166,-4.579,0.309,0.0,0.0,0.0,1.0,0.23893,0.0516,0.0,0.0,-0.0,Stressed
1777067065.543086,0.27458,0,0.00137,-4.912,1.492,0.0,0.0,0.0,1.0,0.2428,0.05214,0.0,0.0,-0.0,Stressed
1777067065.9836879,0.27314,0,0.00176,-4.717,2.102,0.0,0.0,0.0,1.0,0.24884,0.04959,0.0,0.0,-0.0,Stressed
1777067066.343454,0.2707,0,0.00113,-5.108,1.382,0.0,0.0,0.0,1.0,0.25137,0.04975,0.0,0.0,-0.0,Stressed
1777067066.676357,0.26999,0,0.00116,-4.7,1.077,0.0,0.0,0.0,1.0,0.25224,0.04998,0.0,0.0,-0.0,Stressed
1777067067.0591843,0.27005,0,0.00177,-5.079,0.781,0.0,0.0,0.0,1.0,0.25254,0.05007,0.0,0.0,-0.0,Stressed
1777067067.4290478,0.27151,0,0.00088,-4.954,0.964,0.0,0.0,0.0,1.0,0.25324,0.05024,0.0,0.0,-0.0,Stressed
1777067067.7747452,0.27183,0,0.00113,-5.181,0.667,0.0,0.0,0.0,1.0,0.26456,0.02477,0.0,0.0,-0.0,Stressed
1777067070.9800901,0.24279,0,0.00092,-5.302,3.864,0.0,0.0,0.0,1.0,0.24713,0.04699,0.0,0.0,-0.0,Stressed
1777067071.3772726,0.25195,0,0.00082,-4.741,1.879,0.0,0.0,0.0,1.0,0.24537,0.04632,0.0,0.0,-0.0,Stressed
1777067071.6263208,0.25554,0,0.00158,-4.882,0.258,0.0,0.0,0.0,1.0,0.24449,0.04594,0.0,0.0,-0.0,Stressed
1777067071.9228404,0.25709,0,0.00221,-5.727,3.699,0.0,0.0,0.0,1.0,0.24305,0.04539,0.0,0.0,-0.0,Stressed
1777067072.3517938,0.26145,0,0.00127,-5.621,3.777,0.0,0.0,0.0,1.0,0.24227,0.04499,0.0,0.0,-0.0,Stressed
1777067072.7679694,0.19581,1,0.00156,-3.953,3.437,0.0,0.0,0.0,1.0,0.23377,0.05258,0.0,0.0,-0.0,Stressed
1777067073.203339,0.23485,0,0.00214,-4.591,2.096,0.0,0.0,0.0,1.0,0.23085,0.05167,0.0,0.0,-0.0,Stressed
1777067073.4864907,0.24427,0,0.00144,-4.724,2.23,0.0,0.0,0.0,1.0,0.22885,0.05068,0.0,0.0,-0.0,Stressed
1777067073.8866184,0.24984,0,0.00142,-4.834,1.183,0.0,0.0,0.0,1.0,0.22736,0.04972,0.0,0.0,-0.0,Stressed
1777067074.3335958,0.25274,0,0.00146,-5.213,1.113,0.0,0.0,0.0,1.0,0.23148,0.04438,0.0,0.0,-0.0,Stressed
1777067074.723374,0.25092,0,0.00154,-5.327,0.657,0.0,0.0,0.0,1.0,0.23525,0.04117,0.0,0.0,-0.0,Stressed
1777067075.0168133,0.24857,0,0.00149,-5.334,0.314,0.0,0.0,0.0,1.0,0.23507,0.04105,0.0,0.0,-0.0,Stressed
1777067075.3069253,0.25045,0,0.00137,-5.245,0.366,0.0,0.0,0.0,1.0,0.23453,0.0408,0.0,0.0,-0.0,Stressed
1777067075.6508417,0.24033,0,0.00142,-5.214,0.789,0.0,0.0,0.0,1.0,0.2407,0.03103,0.0,0.0,-0.0,Stressed
1777067076.1300063,0.23431,0,0.00139,-5.376,0.712,0.0,0.0,0.0,1.0,0.23962,0.03092,0.0,0.0,-0.0,Stressed
1777067079.2953894,0.25925,0,0.00102,-5.533,7.872,0.0,0.0,0.0,1.0,0.23007,0.04656,0.0,0.0,-0.0,Confused
1777067079.6889167,0.27287,0,0.00169,-5.97,1.643,0.0,0.0,0.0,1.0,0.2312,0.04726,0.0,0.0,-0.0,Confused
1777067080.0188408,0.26834,0,0.00159,-7.607,3.348,0.0,0.0,0.0,1.0,0.23235,0.04796,0.0,0.0,-0.0,Confused
1777067080.4978101,0.21121,0,0.00196,-10.525,2.101,0.0,0.0,0.0,1.0,0.23179,0.0484,0.0,0.0,-0.0,Confused
1777067080.948773,0.19288,1,0.00072,-6.705,5.664,0.0,0.0,0.0,1.0,0.2294,0.04864,0.0,0.0,-0.0,Confused
1777067081.392702,0.04323,1,0.00798,2.326,8.353,0.0,0.0,0.0,1.0,0.22254,0.05885,0.0,0.0,-0.0,Confused
